Isolate,baps.cluster
6823_1#1_S_pneumoniae_Spanish_23F.dna,80
6823_1#12_S_pneumoniae_Spanish_23F.dna,12
6823_1#13_S_pneumoniae_Spanish_23F.dna,53
6823_1#14_S_pneumoniae_Spanish_23F.dna,45
6823_1#15_S_pneumoniae_Spanish_23F.dna,54
6823_1#16_S_pneumoniae_Spanish_23F.dna,59
6823_1#17_S_pneumoniae_Spanish_23F.dna,54
6823_1#18_S_pneumoniae_Spanish_23F.dna,54
6823_1#19_S_pneumoniae_Spanish_23F.dna,71
6823_1#20_S_pneumoniae_Spanish_23F.dna,17
6823_1#21_S_pneumoniae_Spanish_23F.dna,56
6823_1#2_S_pneumoniae_Spanish_23F.dna,32
6823_1#22_S_pneumoniae_Spanish_23F.dna,41
6823_1#23_S_pneumoniae_Spanish_23F.dna,22
6823_1#24_S_pneumoniae_Spanish_23F.dna,81
6823_1#3_S_pneumoniae_Spanish_23F.dna,73
6823_1#4_S_pneumoniae_Spanish_23F.dna,76
6823_1#5_S_pneumoniae_Spanish_23F.dna,54
6823_1#6_S_pneumoniae_Spanish_23F.dna,69
6823_1#7_S_pneumoniae_Spanish_23F.dna,79
6823_1#8_S_pneumoniae_Spanish_23F.dna,77
6823_1#9_S_pneumoniae_Spanish_23F.dna,68
6823_2#10_S_pneumoniae_Spanish_23F.dna,54
6823_2#11_S_pneumoniae_Spanish_23F.dna,68
6823_2#1_S_pneumoniae_Spanish_23F.dna,54
6823_2#12_S_pneumoniae_Spanish_23F.dna,68
6823_2#13_S_pneumoniae_Spanish_23F.dna,9
6823_2#14_S_pneumoniae_Spanish_23F.dna,55
6823_2#15_S_pneumoniae_Spanish_23F.dna,23
6823_2#16_S_pneumoniae_Spanish_23F.dna,45
6823_2#17_S_pneumoniae_Spanish_23F.dna,13
6823_2#18_S_pneumoniae_Spanish_23F.dna,70
6823_2#19_S_pneumoniae_Spanish_23F.dna,70
6823_2#20_S_pneumoniae_Spanish_23F.dna,75
6823_2#21_S_pneumoniae_Spanish_23F.dna,18
6823_2#2_S_pneumoniae_Spanish_23F.dna,54
6823_2#22_S_pneumoniae_Spanish_23F.dna,29
6823_2#23_S_pneumoniae_Spanish_23F.dna,54
6823_2#24_S_pneumoniae_Spanish_23F.dna,15
6823_2#3_S_pneumoniae_Spanish_23F.dna,81
6823_2#4_S_pneumoniae_Spanish_23F.dna,17
6823_2#5_S_pneumoniae_Spanish_23F.dna,59
6823_2#6_S_pneumoniae_Spanish_23F.dna,63
6823_2#7_S_pneumoniae_Spanish_23F.dna,13
6823_2#8_S_pneumoniae_Spanish_23F.dna,68
6823_2#9_S_pneumoniae_Spanish_23F.dna,72
6823_3#10_S_pneumoniae_Spanish_23F.dna,65
6823_3#11_S_pneumoniae_Spanish_23F.dna,54
6823_3#1_S_pneumoniae_Spanish_23F.dna,62
6823_3#12_S_pneumoniae_Spanish_23F.dna,57
6823_3#13_S_pneumoniae_Spanish_23F.dna,81
6823_3#14_S_pneumoniae_Spanish_23F.dna,54
6823_3#15_S_pneumoniae_Spanish_23F.dna,45
6823_3#16_S_pneumoniae_Spanish_23F.dna,54
6823_3#17_S_pneumoniae_Spanish_23F.dna,75
6823_3#18_S_pneumoniae_Spanish_23F.dna,54
6823_3#19_S_pneumoniae_Spanish_23F.dna,50
6823_3#20_S_pneumoniae_Spanish_23F.dna,61
6823_3#21_S_pneumoniae_Spanish_23F.dna,73
6823_3#2_S_pneumoniae_Spanish_23F.dna,35
6823_3#22_S_pneumoniae_Spanish_23F.dna,54
6823_3#23_S_pneumoniae_Spanish_23F.dna,75
6823_3#24_S_pneumoniae_Spanish_23F.dna,19
6823_3#3_S_pneumoniae_Spanish_23F.dna,54
6823_3#4_S_pneumoniae_Spanish_23F.dna,56
6823_3#5_S_pneumoniae_Spanish_23F.dna,79
6823_3#6_S_pneumoniae_Spanish_23F.dna,59
6823_3#7_S_pneumoniae_Spanish_23F.dna,50
6823_3#8_S_pneumoniae_Spanish_23F.dna,15
6823_3#9_S_pneumoniae_Spanish_23F.dna,15
6823_4#10_S_pneumoniae_Spanish_23F.dna,48
6823_4#11_S_pneumoniae_Spanish_23F.dna,55
6823_4#1_S_pneumoniae_Spanish_23F.dna,73
6823_4#12_S_pneumoniae_Spanish_23F.dna,54
6823_4#13_S_pneumoniae_Spanish_23F.dna,53
6823_4#14_S_pneumoniae_Spanish_23F.dna,65
6823_4#15_S_pneumoniae_Spanish_23F.dna,73
6823_4#16_S_pneumoniae_Spanish_23F.dna,77
6823_4#17_S_pneumoniae_Spanish_23F.dna,78
6823_4#18_S_pneumoniae_Spanish_23F.dna,13
6823_4#19_S_pneumoniae_Spanish_23F.dna,68
6823_4#20_S_pneumoniae_Spanish_23F.dna,77
6823_4#21_S_pneumoniae_Spanish_23F.dna,50
6823_4#2_S_pneumoniae_Spanish_23F.dna,54
6823_4#22_S_pneumoniae_Spanish_23F.dna,81
6823_4#23_S_pneumoniae_Spanish_23F.dna,29
6823_4#24_S_pneumoniae_Spanish_23F.dna,65
6823_4#3_S_pneumoniae_Spanish_23F.dna,12
6823_4#4_S_pneumoniae_Spanish_23F.dna,68
6823_4#5_S_pneumoniae_Spanish_23F.dna,60
6823_4#6_S_pneumoniae_Spanish_23F.dna,53
6823_4#7_S_pneumoniae_Spanish_23F.dna,72
6823_4#8_S_pneumoniae_Spanish_23F.dna,36
6823_4#9_S_pneumoniae_Spanish_23F.dna,35
6823_5#10_S_pneumoniae_Spanish_23F.dna,70
6823_5#11_S_pneumoniae_Spanish_23F.dna,56
6823_5#1_S_pneumoniae_Spanish_23F.dna,71
6823_5#12_S_pneumoniae_Spanish_23F.dna,68
6823_5#13_S_pneumoniae_Spanish_23F.dna,71
6823_5#14_S_pneumoniae_Spanish_23F.dna,50
6823_5#15_S_pneumoniae_Spanish_23F.dna,38
6823_5#16_S_pneumoniae_Spanish_23F.dna,38
6823_5#17_S_pneumoniae_Spanish_23F.dna,45
6823_5#18_S_pneumoniae_Spanish_23F.dna,15
6823_5#19_S_pneumoniae_Spanish_23F.dna,63
6823_5#20_S_pneumoniae_Spanish_23F.dna,35
6823_5#21_S_pneumoniae_Spanish_23F.dna,54
6823_5#2_S_pneumoniae_Spanish_23F.dna,45
6823_5#22_S_pneumoniae_Spanish_23F.dna,72
6823_5#23_S_pneumoniae_Spanish_23F.dna,26
6823_5#24_S_pneumoniae_Spanish_23F.dna,54
6823_5#3_S_pneumoniae_Spanish_23F.dna,32
6823_5#4_S_pneumoniae_Spanish_23F.dna,54
6823_5#5_S_pneumoniae_Spanish_23F.dna,59
6823_5#6_S_pneumoniae_Spanish_23F.dna,54
6823_5#7_S_pneumoniae_Spanish_23F.dna,78
6823_5#8_S_pneumoniae_Spanish_23F.dna,17
6823_5#9_S_pneumoniae_Spanish_23F.dna,77
6823_6#10_S_pneumoniae_Spanish_23F.dna,67
6823_6#11_S_pneumoniae_Spanish_23F.dna,45
6823_6#1_S_pneumoniae_Spanish_23F.dna,78
6823_6#12_S_pneumoniae_Spanish_23F.dna,54
6823_6#13_S_pneumoniae_Spanish_23F.dna,42
6823_6#14_S_pneumoniae_Spanish_23F.dna,17
6823_6#15_S_pneumoniae_Spanish_23F.dna,45
6823_6#16_S_pneumoniae_Spanish_23F.dna,73
6823_6#17_S_pneumoniae_Spanish_23F.dna,61
6823_6#18_S_pneumoniae_Spanish_23F.dna,13
6823_6#19_S_pneumoniae_Spanish_23F.dna,56
6823_6#20_S_pneumoniae_Spanish_23F.dna,71
6823_6#21_S_pneumoniae_Spanish_23F.dna,61
6823_6#2_S_pneumoniae_Spanish_23F.dna,55
6823_6#22_S_pneumoniae_Spanish_23F.dna,45
6823_6#23_S_pneumoniae_Spanish_23F.dna,55
6823_6#24_S_pneumoniae_Spanish_23F.dna,70
6823_6#3_S_pneumoniae_Spanish_23F.dna,76
6823_6#4_S_pneumoniae_Spanish_23F.dna,27
6823_6#5_S_pneumoniae_Spanish_23F.dna,73
6823_6#6_S_pneumoniae_Spanish_23F.dna,73
6823_6#7_S_pneumoniae_Spanish_23F.dna,45
6823_6#8_S_pneumoniae_Spanish_23F.dna,45
6823_6#9_S_pneumoniae_Spanish_23F.dna,65
6823_7#10_S_pneumoniae_Spanish_23F.dna,70
6823_7#11_S_pneumoniae_Spanish_23F.dna,73
6823_7#1_S_pneumoniae_Spanish_23F.dna,43
6823_7#12_S_pneumoniae_Spanish_23F.dna,57
6823_7#13_S_pneumoniae_Spanish_23F.dna,74
6823_7#14_S_pneumoniae_Spanish_23F.dna,77
6823_7#15_S_pneumoniae_Spanish_23F.dna,81
6823_7#16_S_pneumoniae_Spanish_23F.dna,75
6823_7#17_S_pneumoniae_Spanish_23F.dna,17
6823_7#18_S_pneumoniae_Spanish_23F.dna,13
6823_7#19_S_pneumoniae_Spanish_23F.dna,54
6823_7#20_S_pneumoniae_Spanish_23F.dna,54
6823_7#21_S_pneumoniae_Spanish_23F.dna,59
6823_7#2_S_pneumoniae_Spanish_23F.dna,59
6823_7#22_S_pneumoniae_Spanish_23F.dna,47
6823_7#23_S_pneumoniae_Spanish_23F.dna,63
6823_7#24_S_pneumoniae_Spanish_23F.dna,77
6823_7#3_S_pneumoniae_Spanish_23F.dna,42
6823_7#4_S_pneumoniae_Spanish_23F.dna,62
6823_7#5_S_pneumoniae_Spanish_23F.dna,80
6823_7#6_S_pneumoniae_Spanish_23F.dna,71
6823_7#7_S_pneumoniae_Spanish_23F.dna,71
6823_7#8_S_pneumoniae_Spanish_23F.dna,70
6823_7#9_S_pneumoniae_Spanish_23F.dna,81
6972_2#10_S_pneumoniae_Spanish_23F.dna,78
6972_2#11_S_pneumoniae_Spanish_23F.dna,72
6972_2#1_S_pneumoniae_Spanish_23F.dna,51
6972_2#12_S_pneumoniae_Spanish_23F.dna,42
6972_2#13_S_pneumoniae_Spanish_23F.dna,28
6972_2#14_S_pneumoniae_Spanish_23F.dna,57
6972_2#15_S_pneumoniae_Spanish_23F.dna,77
6972_2#16_S_pneumoniae_Spanish_23F.dna,70
6972_2#17_S_pneumoniae_Spanish_23F.dna,72
6972_2#18_S_pneumoniae_Spanish_23F.dna,23
6972_2#19_S_pneumoniae_Spanish_23F.dna,13
6972_2#20_S_pneumoniae_Spanish_23F.dna,70
6972_2#21_S_pneumoniae_Spanish_23F.dna,65
6972_2#2_S_pneumoniae_Spanish_23F.dna,69
6972_2#22_S_pneumoniae_Spanish_23F.dna,80
6972_2#23_S_pneumoniae_Spanish_23F.dna,73
6972_2#24_S_pneumoniae_Spanish_23F.dna,78
6972_2#3_S_pneumoniae_Spanish_23F.dna,24
6972_2#4_S_pneumoniae_Spanish_23F.dna,77
6972_2#5_S_pneumoniae_Spanish_23F.dna,63
6972_2#6_S_pneumoniae_Spanish_23F.dna,72
6972_2#7_S_pneumoniae_Spanish_23F.dna,55
6972_2#8_S_pneumoniae_Spanish_23F.dna,35
6972_2#9_S_pneumoniae_Spanish_23F.dna,73
6972_3#10_S_pneumoniae_Spanish_23F.dna,81
6972_3#11_S_pneumoniae_Spanish_23F.dna,13
6972_3#1_S_pneumoniae_Spanish_23F.dna,25
6972_3#12_S_pneumoniae_Spanish_23F.dna,45
6972_3#13_S_pneumoniae_Spanish_23F.dna,54
6972_3#14_S_pneumoniae_Spanish_23F.dna,64
6972_3#15_S_pneumoniae_Spanish_23F.dna,3
6972_3#16_S_pneumoniae_Spanish_23F.dna,70
6972_3#17_S_pneumoniae_Spanish_23F.dna,78
6972_3#18_S_pneumoniae_Spanish_23F.dna,55
6972_3#19_S_pneumoniae_Spanish_23F.dna,54
6972_3#20_S_pneumoniae_Spanish_23F.dna,73
6972_3#21_S_pneumoniae_Spanish_23F.dna,27
6972_3#2_S_pneumoniae_Spanish_23F.dna,55
6972_3#22_S_pneumoniae_Spanish_23F.dna,33
6972_3#23_S_pneumoniae_Spanish_23F.dna,22
6972_3#24_S_pneumoniae_Spanish_23F.dna,45
6972_3#3_S_pneumoniae_Spanish_23F.dna,71
6972_3#4_S_pneumoniae_Spanish_23F.dna,55
6972_3#5_S_pneumoniae_Spanish_23F.dna,74
6972_3#6_S_pneumoniae_Spanish_23F.dna,28
6972_3#7_S_pneumoniae_Spanish_23F.dna,65
6972_3#8_S_pneumoniae_Spanish_23F.dna,77
6972_3#9_S_pneumoniae_Spanish_23F.dna,71
6972_4#10_S_pneumoniae_Spanish_23F.dna,60
6972_4#11_S_pneumoniae_Spanish_23F.dna,25
6972_4#1_S_pneumoniae_Spanish_23F.dna,54
6972_4#12_S_pneumoniae_Spanish_23F.dna,46
6972_4#13_S_pneumoniae_Spanish_23F.dna,3
6972_4#14_S_pneumoniae_Spanish_23F.dna,73
6972_4#15_S_pneumoniae_Spanish_23F.dna,71
6972_4#16_S_pneumoniae_Spanish_23F.dna,71
6972_4#17_S_pneumoniae_Spanish_23F.dna,31
6972_4#18_S_pneumoniae_Spanish_23F.dna,65
6972_4#19_S_pneumoniae_Spanish_23F.dna,59
6972_4#20_S_pneumoniae_Spanish_23F.dna,70
6972_4#21_S_pneumoniae_Spanish_23F.dna,41
6972_4#2_S_pneumoniae_Spanish_23F.dna,14
6972_4#22_S_pneumoniae_Spanish_23F.dna,43
6972_4#23_S_pneumoniae_Spanish_23F.dna,54
6972_4#24_S_pneumoniae_Spanish_23F.dna,43
6972_4#3_S_pneumoniae_Spanish_23F.dna,19
6972_4#4_S_pneumoniae_Spanish_23F.dna,19
6972_4#5_S_pneumoniae_Spanish_23F.dna,80
6972_4#6_S_pneumoniae_Spanish_23F.dna,26
6972_4#7_S_pneumoniae_Spanish_23F.dna,65
6972_4#8_S_pneumoniae_Spanish_23F.dna,15
6972_4#9_S_pneumoniae_Spanish_23F.dna,26
6972_5#10_S_pneumoniae_Spanish_23F.dna,18
6972_5#11_S_pneumoniae_Spanish_23F.dna,45
6972_5#1_S_pneumoniae_Spanish_23F.dna,57
6972_5#12_S_pneumoniae_Spanish_23F.dna,21
6972_5#13_S_pneumoniae_Spanish_23F.dna,18
6972_5#14_S_pneumoniae_Spanish_23F.dna,77
6972_5#15_S_pneumoniae_Spanish_23F.dna,70
6972_5#16_S_pneumoniae_Spanish_23F.dna,55
6972_5#17_S_pneumoniae_Spanish_23F.dna,29
6972_5#18_S_pneumoniae_Spanish_23F.dna,71
6972_5#19_S_pneumoniae_Spanish_23F.dna,81
6972_5#20_S_pneumoniae_Spanish_23F.dna,48
6972_5#21_S_pneumoniae_Spanish_23F.dna,54
6972_5#2_S_pneumoniae_Spanish_23F.dna,7
6972_5#22_S_pneumoniae_Spanish_23F.dna,68
6972_5#23_S_pneumoniae_Spanish_23F.dna,78
6972_5#24_S_pneumoniae_Spanish_23F.dna,65
6972_5#3_S_pneumoniae_Spanish_23F.dna,45
6972_5#4_S_pneumoniae_Spanish_23F.dna,65
6972_5#5_S_pneumoniae_Spanish_23F.dna,19
6972_5#6_S_pneumoniae_Spanish_23F.dna,70
6972_5#7_S_pneumoniae_Spanish_23F.dna,44
6972_5#8_S_pneumoniae_Spanish_23F.dna,70
6972_5#9_S_pneumoniae_Spanish_23F.dna,26
6899_4#17_S_pneumoniae_Spanish_23F.dna,45
6899_6#2_S_pneumoniae_Spanish_23F.dna,63
